Post;Comentários;Curtidas;Link;Plataforma;QTD_Comentários;QTD_Compartilhamentos;Imagem;Data;Prefeitura;PagFacebook
Ontem(08), o Governo de Pedras de Fogo, por meio da Secretaria de Cultura e Turismo, deu início ao aguardado Forró Rural 2023 na encantadora Una de São José. Uma celebração autêntica da nossa cultura nordestina, repleta de música, dança e alegria. 💃🎶🌽 #ForróRural2023 #PedrasDeFogo #CulturaETurismo #TradiçãoNordestina;['Parabéns ao meu prefeito Ba por ter proporcionado uma linda festa na minha comunidade! 👏👏👏👏', '👏👏👏👏👏👏', '👏', '👏', 'Show 🇧🇷🇧🇷👏💯', '🔥🔥🔥🔥🔥', '👏👏👏👏', '👏👏👏👏', '👏🏻👏🏻👏🏻👏🏻👏🏻', '👏👏👏👏👏👏', '👏🏼👏🏼👏🏼👏🏼', '👏👏👏👏', 'Que noite linda👏🏾🪗🔥🥁🎤', 'Foi uma satisfação fazer parte dessa festa maravilhosa.', '👏👏👏👏👏👏'];490;https://www.instagram.com/p/Cue21z9OdjU/?img_index=1;Instagram;15;0;https://instagram.fjpa1-1.fna.fbcdn.net/v/t39.30808-6/358606423_17988104924162405_4801120989914761965_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDEwODAuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjpa1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=5Q9sZieGsOkQ7kNvgHnBzQn&_nc_gid=dda4118b25054ee7b833d19e675c43e7&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzE0MzE5MDc3Nzk5NTkxNjkwMw%3D%3D.3-ccb7-5&oh=00_AYB8ZrzeIfFIty9SGkRDnO2xMWGdseQ9ux6ncr7wmDsLGA&oe=67366AAE&_nc_sid=22de04;09/07/2023;;
É com muita alegria e afeto que retornaremos nossas atividades do Núcleo Cultural no dia 10 de julho. 🎖️🎭🖼️Vem com a gente fazer muita arte e cultura!;['👏👏👏👏👏👏👏', 'Show 🇧🇷👏'];136;https://www.instagram.com/p/CuaD8m_JjXP/;Instagram;2;0;https://instagram.fjpa1-1.fna.fbcdn.net/v/t39.30808-6/358121780_17987853299162405_3273279967059336888_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMTk2eDEzMjYuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjpa1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=3U4juBxknp0Q7kNvgGqVwJ-&_nc_gid=dda4118b25054ee7b833d19e675c43e7&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzE0MTg0MTA0OTIxNDEzNzgwNw%3D%3D.3-ccb7-5&oh=00_AYCpnngDt3t_q6Wns8vX0HwW3v2twGQy-PWbQJXdZqQQPg&oe=67368C21&_nc_sid=22de04;07/07/2023;;
Abastecendo a saúde da nossa comunidade com cuidado e dedicação! 💊✨ A CAF - Centro de Abastecimento Farmacêutico está pronta para suprir todas as necessidades da população. Aqui, a saúde é prioridade e o compromisso é garantir que todos tenham acesso aos medicamentos de que precisam. Juntos, vamos mais longe, cuidando da saúde dos pedrafoguenses. 💙🌍 #CAF #CuidandoDaSuaSaúde #AbastecendoOBemEstar #ComunidadeSaudável;['A reconstrução continua 👏👏👏👏👏', '👏', '👏', '👏', '👏', '👏', '👏👏👏👏👏👏', '👏👏👏👏👏👏👏 é traBAlho 🙌 a reconstrução continua!', 'Muito bem prefeito', '👏', '🙌', '👏', '👏', '👏', '👏👏👏 A gestão sempre de parabéns, pelo compromisso com a população.'];524;https://www.instagram.com/p/CuZlkePs8aV/;Instagram;15;0;Video;07/07/2023;;
Atenção, profissionais da educação. A partir desta quinta-feira(04), estarão abertas as inscrições para o processo seletivo simplificado de gestores escolares. As inscrições deverão ser feitas através do link e as informações completas estão disponíveis no edital. Para mais informações, acesse: https://www.pedrasdefogo.pb.gov.br;['O site não existe e muito menos do edital. Que pouco vergonha. Tenham mas credibilidade', 'Gestão pra gostar de aparecer  kkkkk.', '👏👏👏👏', 'Cadê o edital @prefpedrasdefogo ???', 'No site da prefeitura não tem o edital. Onde encontramos??', 'Link e edital por favor, se publica algo sem as informações completas.  É só pra dizer que publicou @prefpedrasdefogo ?', '@prefpedrasdefogo o link?', '@prefpedrasdefogo , infelizmente já procurei no site e não obtive sucesso, gostaria de mais informações.', '👏👏👏👏', '👏', 'Esse link do site 😢'];353;https://www.instagram.com/p/CuXo9spNyXC/;Instagram;11;0;https://instagram.fjpa1-1.fna.fbcdn.net/v/t39.30808-6/357584225_580642570923752_3400064179530488332_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEzNTAuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjpa1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=5Kn36T18dcUQ7kNvgFCWjzs&_nc_gid=dda4118b25054ee7b833d19e675c43e7&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzE0MTE1OTQyNjc5ODg1NTYxOA%3D%3D.3-ccb7-5&oh=00_AYD_Xe30xgqvJAAymEnICzE0ZimK3r2oM3gOXm00-z2n6w&oe=67368658&_nc_sid=22de04;06/07/2023;;
Atenção, empreendedores 👨🏻‍🔧👩🏻‍💻 Oportunidade na área para quem deseja aprender a participar de processos licitatórios. Ou seja, para quem deseja se tornar um fornecedor de serviços ou produtos para instituições públicas. Ficou interessado? Fique atento às informações e participe. Esperamos você!;['O IFPB terá a honra de participar deste evento!!! Parabéns pela iniciativa.', 'Contamos com sua presença!!'];119;https://www.instagram.com/p/CuXbO-RNI5j/;Instagram;2;0;https://instagram.fjpa1-1.fna.fbcdn.net/v/t39.30808-6/357505739_580594314261911_1030212093239721815_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEzNTAuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjpa1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=aUMDpy_z4vgQ7kNvgGnhp0J&_nc_gid=dda4118b25054ee7b833d19e675c43e7&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzE0MTA5OTA0MTMwMzMzNDQ5OQ%3D%3D.3-ccb7-5&oh=00_AYDBcy8OYeupQOuDFk7F3JQRf91Jo56fqJa0FIJiy1fKTQ&oe=67369844&_nc_sid=22de04;06/07/2023;;
Ontem (05), Pedras de Fogo foi destaque na Mostra Aberta de Arte Piollin em João Pessoa! Entre movimentos fluidos e intensos, as bailarinas de Pedras de Fogo encantam e cativam, trazendo uma nova dimensão à arte, a dança se torna uma linguagem única, capaz de transmitir emoções e contar histórias sem palavras. 🎭❤️ 🌟🔥  #PedrasdeFogo #MostraAbertaDeArtePiollin#DançaContemporânea #MovimentosFluídos #ExpressãoArtística #MagiadaDança;['❤️', 'Parabéns 👏👏👏👏👏', 'Realizações de sonhos obrigada a equipe toda envolvida obrigada a Prefeitura de Pedras de Fogo por realizações não importa a idade importa o amor que você tem a participar🙌🙌🙌🙌', '👏🏻👏🏻👏🏻👏🏻👏🏻', '😍', '😍', 'Foi muito lindo.', '👏👏👏👏👏', '👏👏👏👏', '👏👏👏👏👏👏😍😍😍😍', '❤️😍👏🏾👏🏾👏🏾maravilhosas Rainhas♥️🥰🌹', '😍😍😍😍😍', '👏🏽👏🏽👏🏽👏🏽', 'Muito Bom! 👏👏', '👏😍😍'];303;https://www.instagram.com/p/CuXUcT2uleF/?img_index=1;Instagram;15;0;https://instagram.fjpa1-1.fna.fbcdn.net/v/t39.30808-6/357516252_17987717888162405_9070365786301922303_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMjAweDkwMC5zZHIuZjMwODA4LmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=instagram.fjpa1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=ifbJPt4UJ1MQ7kNvgFXKG8n&_nc_gid=dda4118b25054ee7b833d19e675c43e7&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzE0MTA2OTE2NTQ4NjA3NDA1Mg%3D%3D.3-ccb7-5&oh=00_AYBwUvBFGNjiiXsL_XHvZWBYJPDLlnKMyu1E-S_rriOFsw&oe=673692AB&_nc_sid=22de04;06/07/2023;;
A chegada dessa escola é um marco para Pedras de Fogo, fortalecendo o desenvolvimento da educação em nossa comunidade. Acreditamos que a educação é a base para um futuro promissor, e essa escola, com suas seis salas de aula, será um espaço de aprendizado crescimento para os alunos do ensino fundamental. Estão sendo construídos caminhos sólidos para o sucesso de cada estudante, permitindo que eles alcancem seu potencial máximo. 💙 📚💪 #EducaçãoDeQualidade #Desenvolvimento #PedrasDeFogo #EscolaSantaEmília;['👏👏👏👏👏👏', 'A Segurança  do Trabalho  manda lembranças.', '👏🏼👏🏼', 'A reconstrução continua 💙 💙 💙 💙', '👏', 'A reconstrução continua 🚀🤩', '👏', '👏👏👏👏', '👏', '👏👏👏👏', '👏🏻👏🏻👏🏻👏🏻👏🏻', 'Excelente!!!', '👏', '👏', '👏👏👏👏'];403;https://www.instagram.com/p/CuXHRsZrdTN/;Instagram;15;0;Video;06/07/2023;;
Celebrando o Dia Mundial das Zoonoses com amor pelos pets! 🌍❤️Hoje foi um dia especial! A Secretaria de Saúde, em parceria com a Unidade de Zoonoses, promoveu uma ação incrível em homenagem ao Dia Mundial das Zoonoses. 🎉🐶🐱Nossos amiguinhos de quatro patas foram os protagonistas e receberam um tratamento especial. 🐾💕 Oferecemos uma variedade de cuidados e atendimentos exclusivos para garantir a saúde e o bem-estar dos nossos queridos pets. 🏥💖;['👏👏👏👏👏', '❤️', '👏👏👏👏👏', '👏👏👏👏👏👏👏👏', '👏', '👏👏👏👏👏👏', '🙌', '🙌', '👏👏👏👏', '❤️', 'Bem que eu queria que minhas gatinhas tivessem participado desse atendimento vip', '❤️', '👏👏😍❤️', 'Olha Woody com Tia Helena e Fernanda 🥰😍😘', '👏👏👏👏👏'];462;https://www.instagram.com/p/CuVTpMvppcR/?img_index=1;Instagram;15;0;https://instagram.fjpa1-1.fna.fbcdn.net/v/t39.30808-6/357727071_17987593118162405_1303124249849782542_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDEwODAuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjpa1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=UjJtw2P72uAQ7kNvgHZxTrR&_nc_gid=dda4118b25054ee7b833d19e675c43e7&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzE0MDUwMjcwNDIxOTM1NjY5OQ%3D%3D.3-ccb7-5&oh=00_AYCMhxssBa-xlW_g1w4HJ1_W0Fqyncea7PhhoIwuQa95Mw&oe=6736772A&_nc_sid=22de04;05/07/2023;;
Qualidade de vida em foco! 👀💙A Policlínica Municipal de Pedras de Fogo oferece serviços oftalmológicos de excelência para cuidar de cada pedrafoguense. Você pode contar com profissionais dedicados e equipamentos de última geração para garantir uma visão saudável e uma vida plena. Cuide dos seus olhos, cuide de você! 🌟🔍Procure o seu PSF e saiba mais… #QualidadeDeVidaVisual #PoliclínicaPedrasDeFogo #CuideDeVocê;['👏👏👏👏👏', '👏👏👏👏👏👏👏👏👏👏', '👏👏👏', '👏👏👏👏', '👏👏👏👏', 'Tem algum dia dedicado aos funcionários.', 'Show 🇧🇷🇧🇷👏💯', '👏🏾👏🏾👏🏾👏🏾👏🏾', '👏👏👏👏👏', '😍😍😍', '👏👏👏👏', '👏', '👏👏👏', '👏👏👏👏', '👏👏👏👏'];328;https://www.instagram.com/p/CuUnl03uEpt/?img_index=1;Instagram;15;0;https://instagram.fjpa1-1.fna.fbcdn.net/v/t39.30808-6/357806259_17987560169162405_3238904228315178315_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDEwODAuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjpa1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=rCFLv9V5fO8Q7kNvgFSlCDl&_nc_gid=dda4118b25054ee7b833d19e675c43e7&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzE0MDMwODk1NzYwMDEyNjE1Mw%3D%3D.3-ccb7-5&oh=00_AYAMxZQNut6QC9x72CSW6dGVn2XwlWYkOifThvUEJpWf4w&oe=67367B30&_nc_sid=22de04;05/07/2023;;
Unindo forças para impulsionar o empreendedorismo! 💼🌟 Compartilhando conhecimentos e estratégias no incrível evento ontem (04), “Líderes em Movimento”, Livia Maiana, Agente de Desenvolvimento da Sala do Empreendedor de Pedras de Fogo esteve ao lado de grandes mentes do mundo dos negócios juntamente com a Nelijane Ricarte, Gestora do SEBRAE - PB, e Marta Alves, Consultora do SEBRAE - PB. Juntas, estarão transformando ideias em resultados concretos e inspirando a próxima geração de empreendedores. 🚀🔥 🤝✨#Empreendedorismo #Liderança #Inspiração #TrabalhoEmEquipe;['👏👏👏👏👏👏', 'Parabéns 👏👏👏👏👏', 'Show 🇧🇷👏', '👏👏👏', '🚀🚀🚀'];201;https://www.instagram.com/p/CuUWd2uOiPT/?img_index=1;Instagram;5;0;https://instagram.fjpa1-1.fna.fbcdn.net/v/t39.30808-6/357540588_17987539142162405_4930161131283826030_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMjAxeDkwMS5zZHIuZjMwODA4LmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=instagram.fjpa1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=opZ5dCVRpawQ7kNvgHHTWQA&_nc_gid=1485babf27a040ca960042899195897e&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzE0MDIzMzY0MzQwMjQyNTI4Mw%3D%3D.3-ccb7-5&oh=00_AYB10G5fJnZ3NPscTBIF217oZB5w2XpC9QB2hkYY6-BMRQ&oe=67367E4C&_nc_sid=22de04;05/07/2023;;
Chegamos ao resultado definitivo do processo seletivo para conselheiro tutelar em nosso município. Confira o resultado no site 📲💙;['Show 🇧🇷👏', '👏🏻👏🏻👏🏻👏🏻', '👏', '👏👏👏👏', '👏', '👏🏻👏🏻👏🏻'];222;https://www.instagram.com/p/CuSu1qrpvA7/;Instagram;6;0;https://instagram.fjpa1-1.fna.fbcdn.net/v/t39.30808-6/357475828_17987449910162405_6892498698195377131_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMzQ5eDE2ODcuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjpa1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=WgEoChly0GsQ7kNvgHKPlXs&_nc_gid=1485babf27a040ca960042899195897e&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzEzOTc3Nzg4ODMzMTk1MjE4Nw%3D%3D.3-ccb7-5&oh=00_AYDnIQN9ZvMDoqkRQtZ6CnncCfrDs_cOFpN512sdkbL2Nw&oe=67369EED&_nc_sid=22de04;04/07/2023;;
A memória de Dom Vital viverá para sempre, especialmente aqui em Pedras de Fogo 🙏O  primeiro bispo capuchinho do Brasil nasceu em Pedras de Fogo, em 27 de novembro de 1844, no engenho Aurora. Dom Vital, entrou para a ordem dos Franciscanos Capuchinhos, foi ordenado Padre e Bispo de Olinda aos 27 anos. Ao longo da sua vida religiosa, recebeu a admiração de dois papas, Pio IX e Leão XIII e de grandes homens como Machado de Assis. Também esteve no centro da questão religiosa, evento que influenciou a separação entre Estado e Igreja no Brasil. Aos 33 anos, no dia 4 de julho de 1878, ele faleceu. Atualmente Dom Vital está em processo de beatificação e canonização, podendo se tornar o primeiro santo paraibano. 💙;['🙌🙌🙌🙌👏👏👏👏', 'Dom Vital, filho ilustre da nossa amada cidade !', 'Viva Dom Vital!', '👏👏👏👏👏👏', '👏👏👏👏👏👏👏', 'Para nós pedrafoguense ele já o nosso mártere!', '👏👏👏👏👏👏👏👏👏👏', '👏👏👏👏', '👏👏👏👏👏👏', 'Dom Vital nasceu em 27 de novembro. Belíssima homenagem. Viva Dom Vital!', '👏👏👏', '👏👏👏👏', 'Salve Dom Vital 🙌❤️', 'Salve do Vital 🙏🙌🙌🙌🙌🙌', '👏👏👏👏'];661;https://www.instagram.com/p/CuSXifzJ5QV/;Instagram;15;0;https://instagram.fjpa1-1.fna.fbcdn.net/v/t39.30808-6/357448272_17987434142162405_5342245265533140708_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDEwODAuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjpa1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=lfOK9LknBpwQ7kNvgEGpvjC&_nc_gid=1485babf27a040ca960042899195897e&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzEzOTY3NTQxNTkwNjg0OTgxMw%3D%3D.3-ccb7-5&oh=00_AYC776e92gayeoRUigW40eYcp7mEb-Z8f0jbG_HdU4I39Q&oe=673688AA&_nc_sid=22de04;04/07/2023;;
Em julho vai ter forró sim!🔥Chegou a vez do forró rural trazer animação e alegria para as localidades da zona rural do nosso município. Uma programação completa, aos sábados, sempre às 19h, esperando você para arrasta-pé. 💙;['👏', '👏👏', 'Show 🇧🇷🇧🇷💯👏', '👏👏👏', 'Você viu? @alima3644driii Vamos matar a saudades dos velhos tempos. 💥👏🏾 Antes da pandemia, era muito bom o forró na Zona Rural. 😍', 'Muito bom! Vai haver transporte este ano?', 'Muito bom vamos dança forró', '🔥🔥🔥', '🔥🔥', 'A reconstrução continua 💙👏👏', '👏', '👏👏👏', '❤️❤️❤️', '👏👏👏👏', 'Bora 💃💃🕺🕺'];1.145;https://www.instagram.com/p/CuSKM_rNrXg/?img_index=1;Instagram;15;0;https://instagram.fjpa1-1.fna.fbcdn.net/v/t39.30808-6/358367955_579410571046952_7982728541735854556_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEzNTAuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjpa1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=jkrScu9s6AIQ7kNvgFLlWtl&_nc_gid=1485babf27a040ca960042899195897e&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzEzOTYxNjc1MjAzMTU0MTMxNg%3D%3D.3-ccb7-5&oh=00_AYCHcY0P6nEI3_ORx2HtBS3PhTctXFJYo-F6XJ-9SX9mtw&oe=6736877F&_nc_sid=22de04;04/07/2023;;
Uma programação especial para você e seu melhor amigo! 🐾💙 No Dia Mundial da Zoonoses você e seu melhor amigo estão convidados a participar de uma programação especial aqui em nossa Unidade de Zoonoses. Juntos, estamos promovendo a saúde e o bem-estar dos animais. Vamos espalhar amor, conhecimento e cuidado, afinal, todos merecem uma vida saudável e feliz! 🤗✨ 🌍🐶#DiaMundialDaZoonoses #AmizadeAnimal #CuidadoComOsAnimais;['👏', '👏', '👏👏👏👏👏👏', '👏👏👏👏', '👏', '👏👏👏👏', '👏', 'E vcs Acham muita coisa né? Metade de 1 dia... quer dizer metade de um expediente, somente! Quem tem um dono talvez possa ser levado até ai,  e os de rua vcs fizeram o que por eles? Porq são eles os que mais precisam 🐶🐕', '👏', '👏👏👏👏👏', '👏👏👏👏👏👏', '👏', '👏👏👏👏'];267;https://www.instagram.com/p/CuRwa36uVlp/;Instagram;13;0;https://instagram.fjpa1-1.fna.fbcdn.net/v/t39.30808-6/357415423_17987390123162405_3850376958897813153_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjpa1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=pYcTGYTDTSoQ7kNvgFkqBnF&_nc_gid=1485babf27a040ca960042899195897e&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzEzOTUwMzM2ODIzMzkwMDM5Mw%3D%3D.3-ccb7-5&oh=00_AYDWlFOD3AEoz2OtApUZcfOy6Z6x34KvNPUc4SPelbEL9A&oe=67368928&_nc_sid=22de04;04/07/2023;;
Atenção, empreendedores 👩🏻‍🌾 Estamos com oportunidades para empresas que desejam ser fornecedoras do município. Para mais informações, acesse o nosso site ou WhatsApp 📲;['👏👏👏👏👏', '👏👏👏👏', '👏', '👏👏👏👏', '👏👏👏👏👏', '👏👏👏👏👏', '👏👏👏👏', '👏👏👏👏👏', '👏👏👏👏👏👏', '👏👏👏👏', '✅✅🤝🏽'];241;https://www.instagram.com/p/CuPvk0jN4IW/;Instagram;11;0;https://instagram.fjpa1-1.fna.fbcdn.net/v/t39.30808-6/357366237_578852677769408_8126811198495143627_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEzNTAuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjpa1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=48CsXI4Wh00Q7kNvgEDATWV&_nc_gid=1485babf27a040ca960042899195897e&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzEzODkzNjcwMzgxMzEyNDYzMA%3D%3D.3-ccb7-5&oh=00_AYDR_4aUyHCoOj5UUcuDUUzGJYbgk_gAeEp9qh1B8ycKlg&oe=673684D5&_nc_sid=22de04;03/07/2023;;
O mês de julho chegou e com ele a campanha de conscientização contra hepatite, uma doença silenciosa que requer atenção e cuidado. Durante o mês, estaremos realizando ações de testagem e vacinação contra hepatite. Fique atento ao ponto mais próximo de você e invista na sua proteção. 💙💉;['👏👏👏👏👏👏', '👏👏👏👏👏👏👏👏👏', '👏👏👏👏', 'Quais os horários  disponíveis?', '👏👏👏👏', 'Prevenir é melhor que remediar.', 'Não vou parar !!!!!! A prevenção é o melhor remédio. A reconstrução continua!!!!'];154;https://www.instagram.com/p/CuO5WxivNj-/?img_index=1;Instagram;7;0;https://instagram.fjpa1-1.fna.fbcdn.net/v/t39.30808-6/356426771_577022064619136_970779352094313570_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEzNTAuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjpa1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=6IC4p6c9M98Q7kNvgH4xkC7&_nc_gid=1485babf27a040ca960042899195897e&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzEzODY5ODIzNjg0NDMwNjY1NQ%3D%3D.3-ccb7-5&oh=00_AYAmrYOfVKlhvMVpuiZUMrIUl2zItlLz_2D50Fu8jrRjBw&oe=6736A19C&_nc_sid=22de04;03/07/2023;;
Estamos concluindo mais uma série de instalações do programa Tem Água nas localidades rurais de Una, Bela Rosa, Buraco e Itabatinga! 💦💙 Essa é a nossa missão: levar água potável e transformar vidas. 🙌✨ #TemÁgua #TransformandoVidas #ÁguaPotável #Areconstruçãocontinua;['👏👏👏', '👏', 'parabéns prefeito pela sua competência que Deus continue lhe abençoando grandemente amém', 'Parabéns ao prefeito Bá Barros!', '👏👏👏', '👏👏👏👏👏👏', '👏👏👏👏', '👏👏', '👏👏👏👏👏', '👏👏👏👏👏👏', '👏👏👏👏👏👏', '👏👏👏👏👏', '👏👏👏👏 a reconstrução continua 💙', 'A reconstrução continua 💙', '👏👏👏👏👏👏👏'];558;https://www.instagram.com/p/CuKqybQppdp/;Instagram;15;0;Video;01/07/2023;;
Por aqui, a proteção só cresce ⬆️Confira alguns registros da nossa rotina nas UBSs do município. Seguimos atualizando cartões de vacinação contra a covid, influenza e outros imunizantes.Sempre buscando mais saúde e proteção para todos! 💙 💉;['👏👏👏👏', 'Show 🇧🇷🇧🇷👏🎊', '👏👏👏🏼👏👏👏👏', '👏👏👏👏', '👏👏👏👏🙌🙌', '👏👏👏👏👏👏', '👏👏👏👏', '👏🏻👏🏻👏🏻👏🏻👏🏻', '👏👏👏', '💯👏👏👏'];267;https://www.instagram.com/p/CuIDCE4puFf/?img_index=1;Instagram;10;0;https://instagram.fjpa1-1.fna.fbcdn.net/v/t39.30808-6/356671237_17986900772162405_138435000757495934_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjpa1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=8_Dc1_ZN5VoQ7kNvgFDOFoa&_nc_gid=1485babf27a040ca960042899195897e&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzEzNjc3MDQ3MTU5MTUyNzEwNg%3D%3D.3-ccb7-5&oh=00_AYBLdXkFeAbQD9aWN3j0Q50STmyEMzM9tcN7w-13vuF57Q&oe=6736829E&_nc_sid=22de04;30/06/2023;;
